total_fuel,total_time,total_distance,avg_speed,std_speed,max_speed,min_acc,max_acc,std_acc,n_harsh_accelerations,n_back_jerks,n_harsh_brakes,n_forward_jerks,hour_of_day,n_points,generalized_weight,engine_volume
0.04471920690341012,180.4,1.4149826236541065,29.4089219330855,22.49917233862142,62.0,-13.193415637860085,11.037037037037038,4.353296210613088,27,47,238,218,16,269,3500.0,2.4
0.1912097721576372,490.7,9.681770475475863,71.50800582241631,40.10870262414863,126.0,-12.888888888888886,9.831649831649823,2.5638815395907386,17,56,666,627,23,687,3500.0,2.4
0.09304567512418307,483.1,3.633433073840676,28.93485342019544,21.920938843179304,63.0,-14.732510288065846,11.518518518518519,3.180351830598184,22,68,588,542,11,614,3500.0,2.4
0.021299119684715075,115.9,1.0262954823123984,37.25174825174825,28.495235216096805,73.0,-8.98860398860399,8.703703703703704,2.662128138923294,6,11,133,128,17,143,3500.0,2.4
0.0653437680547947,244.20000000000002,3.550331711128776,52.69553072625698,9.003860493097688,66.0,-7.689594356261021,4.4650205761316695,1.534311546385113,0,21,354,333,0,358,3500.0,2.4
0.06974666137133842,226.8,2.8657335361502065,46.23100303951368,18.970005510062986,73.0,-16.184062850729514,7.7424242424242395,3.3544826269091623,21,50,304,275,22,329,3500.0,2.4
0.04051027928216893,135.9,1.8928671443689602,49.80904522613066,21.845502474805468,72.0,-13.143738977072319,17.17412217412217,4.242502551863236,18,22,177,173,22,199,3500.0,2.4
0.17930354503527707,440.3,9.118166725846693,72.98668885191347,40.847641578407256,131.0,-10.98844571066793,13.0976430976431,2.978061748035971,30,75,567,522,23,601,3500.0,2.4
0.12172170549970057,538.0,4.768054203222738,30.724310776942357,18.354564093164864,64.0,-20.45267489711934,27.48677248677248,4.119923185911768,56,134,738,660,12,798,3500.0,2.4
0.05366299935114461,269.9,1.4709746921185902,20.64804469273743,18.115692133843336,50.0,-17.275132275132275,20.925925925925927,4.422407870836544,28,48,326,306,19,358,3500.0,2.4
0.06981976968185008,225.4,4.033718346959952,64.22049689440993,9.710023840969809,79.0,-5.555555555555553,6.54769921436588,1.4117824781921462,3,34,315,284,0,322,3500.0,2.4
0.11210661524638744,505.3,4.03187106549737,30.405292479108635,23.919293050587,76.0,-16.349206349206348,26.818783068783066,5.023603054106588,68,130,646,584,12,718,3500.0,2.4
0.1869033366358548,449.7,9.662441871344383,79.3405017921147,44.194878227088466,134.0,-18.967452300785634,21.183085919928022,3.2115283923044973,16,49,538,505,15,558,3500.0,2.4
0.11209857632823711,478.7,4.490310499713672,36.0659509202454,25.405774955535005,74.0,-12.650205761316878,17.005291005291003,3.2576310614439867,42,76,606,572,20,652,3500.0,2.4
0.042454564624970235,182.4,2.7312347874915175,54.241106719367586,24.911772292840006,78.0,-6.356341189674527,3.362794612794614,1.482165016579044,0,12,249,237,5,253,3500.0,2.4
0.19072836140467317,704.6,9.385288921568135,47.46611053180396,25.247928222582036,74.0,-19.966329966329948,36.58730158730159,4.555387363921734,62,113,893,842,3,959,3500.0,2.4
0.2540884938184639,620.3,15.403751777750355,92.98290598290598,34.65173853821733,128.0,-12.838053740014525,32.08994708994709,2.8393736423875944,15,61,800,754,23,819,3500.0,2.4
0.2105791696210525,986.0,7.234204275879267,30.134244372990352,23.464160740405305,76.0,-19.32098765432098,28.846560846560845,3.8986672897820918,81,164,1159,1076,22,1244,3500.0,2.4
0.0765823679407477,241.70000000000002,3.8740997010396,57.66153846153846,16.893709950672054,73.0,-8.513888888888888,14.074074074074076,2.1856228200393777,7,24,314,297,5,325,3500.0,2.4
0.06104512140011851,374.6,0.024899736921879596,17.47480106100796,19.185267689125503,56.0,-10.235690235690235,16.388888888888886,2.582453663455937,6,25,367,348,23,377,3500.0,2.4
0.06445949968971244,296.7,2.677345030566797,41.41602067183462,17.521416996178576,74.0,-5.497076023391819,15.444165970481757,1.9682341774070857,6,22,377,361,23,387,3500.0,2.4
0.05969677056549091,322.2,2.65087087446884,24.8125,7.532209449955238,41.0,-3.7933723196881055,2.7521367521367495,1.1892922816144544,0,18,396,378,23,400,3500.0,2.4
0.05759507019571419,223.20000000000002,1.3322570512149914,46.033962264150944,18.567515452378856,80.0,-4.5950735424419635,4.821937321937324,1.5630555976737988,0,15,261,246,23,265,3500.0,2.4
0.11815463032951648,653.7,9.67527908783098,38.99760191846523,17.069942806687273,75.0,-5.148148148148153,3.6700336700336726,1.191562232557321,0,37,830,793,23,834,3500.0,2.4
0.0606496845015834,261.2,1.5937403371709988,22.60330578512397,16.52027684552066,49.0,-14.652076318742985,28.45238095238096,4.996979805879732,27,54,332,305,12,363,3500.0,2.4
0.12369635707699782,603.2,4.497258733134763,29.75896168108776,24.33099919224109,67.0,-10.572390572390573,31.42592592592592,3.8109682943104226,51,89,754,716,20,809,3500.0,2.4
0.23423645173204158,636.9,11.031676223298575,64.46986469864699,43.771412939785456,134.0,-11.18686868686868,29.33862433862434,3.349600490572697,43,91,766,718,2,813,3500.0,2.4
0.1055384275839351,446.8,4.733221640491443,37.75772357723577,21.827160142604278,70.0,-13.354700854700852,20.44973544973545,3.57095852782888,25,65,586,546,17,615,3500.0,2.4
0.01596134978620128,77.8,1.2541542796012526,56.28703703703704,19.022392572339196,73.0,-11.506734006734007,7.973063973063972,3.343097698138197,10,21,94,83,18,108,3500.0,2.4
0.1366986805738779,595.8,5.2881734993632925,32.415158371040725,21.374581830903995,78.0,-25.605413105413096,25.46737213403881,4.083022518618957,49,138,831,742,16,884,3500.0,2.4
0.11249340300914973,438.8,4.6183237713393455,38.51735015772871,21.94335336607161,66.0,-15.83179012345679,14.326599326599327,3.152797732190346,26,83,604,547,2,634,3500.0,2.4
0.1309232900726503,613.8,4.998091023831856,30.734584450402146,20.49578276219624,64.0,-12.9320987654321,19.567901234567902,2.631843256881176,18,85,724,657,14,746,3500.0,2.4
0.20601043044209671,1152.6,4.753524329113686,18.08412887828162,13.639957496063738,54.0,-20.680615680615677,25.7989417989418,3.273621353984491,66,215,1606,1457,13,1676,3500.0,2.4
0.10538684020221192,412.5,4.315252267496431,40.973262032085564,24.50213543647345,77.0,-18.518518518518523,14.649029982363317,3.0565324531284497,22,65,535,492,21,561,3500.0,2.4
0.03504602040436322,102.8,1.5714239767109723,55.478873239436616,17.929617444332994,73.0,-9.17989417989418,5.279781946448609,2.6864811614460047,3,12,135,126,19,142,3500.0,2.4
0.25575063716318547,546.8,15.18602844516794,99.03561643835616,24.089142690698715,130.0,-6.653523539488444,6.004489337822677,1.5787094996941802,3,57,723,669,23,730,3500.0,2.4
0.046058864591036135,207.5,1.325379455006897,23.959558823529413,18.04591879191796,55.0,-12.098765432098775,20.943562610229275,4.107997866763401,14,41,254,227,11,272,3500.0,2.4
0.08267085769368564,353.6,4.0416476089040705,42.44736842105263,20.686402407911412,70.0,-11.308641975308637,23.738977072310405,2.857608612161347,17,53,473,437,19,494,3500.0,2.4
0.11382771623353098,467.9,6.721189576312964,50.897314375987364,19.024148770625647,80.0,-12.523148148148133,17.47145641882484,2.4194179588776077,13,46,616,583,14,633,3500.0,2.4
0.03127049679338482,111.5,1.597917447153023,51.18471337579618,16.305112323994866,72.0,-7.843621399176953,7.919191919191909,2.632289282711353,5,20,148,133,15,157,3500.0,2.4
0.019928667358251,159.6,0.34667328042694906,12.519774011299434,15.662669282071557,48.0,-22.901234567901227,25.330687830687832,5.730865750506125,12,27,161,146,0,177,3500.0,2.4
0.29703959350080966,697.6,16.887108251319425,83.72486187845304,30.51625293429958,116.0,-7.345445192667413,15.185185185185185,2.025956776356878,16,59,885,842,1,905,3500.0,2.4
0.11190024195537264,438.6,3.781659152022842,32.527372262773724,23.05690398994558,66.0,-5.989417989417993,11.018518518518519,2.2603772167630485,13,44,531,500,21,548,4000.0,3.7
0.15299055277960283,533.4,6.264668950923558,40.36388888888889,22.04195837993268,74.0,-7.515432098765433,14.074074074074082,2.651246729668432,30,69,686,647,3,720,4000.0,3.7
0.05159201794116814,176.6,1.5392638371983784,35.266666666666666,22.153683989027964,61.0,-4.814814814814816,12.638888888888888,2.354935735022111,4,26,217,195,12,225,4000.0,3.7
0.0667326548831795,178.5,2.260069091376966,44.394160583941606,26.494828485428744,82.0,-7.883597883597886,14.583333333333334,3.758794120228974,22,35,248,235,0,274,4000.0,3.7
0.049405783812407476,168.8,1.4949658702609965,36.50925925925926,22.432947268909658,66.0,-8.076923076923064,12.638888888888888,2.9208966102807725,7,26,205,186,12,216,4000.0,3.7
0.11053946406559514,444.4,3.6422350397193894,32.04288164665523,21.645294559362544,70.0,-10.092592592592588,19.44444444444444,3.7849158394390914,41,77,538,502,16,583,4000.0,3.7
0.1087028570820288,428.0,4.1175500912724,35.641868512110726,21.468806389793503,62.0,-8.37742504409171,16.675925925925927,3.336848426626863,45,63,529,511,0,578,4000.0,3.7
0.028263294349892616,121.3,0.9356291765337307,28.93421052631579,24.4506994313836,68.0,-5.650205761316873,10.187590187590189,2.673618239277865,7,8,141,140,13,152,4000.0,3.7
0.10227466247632969,394.3,4.8611790027654305,45.59013282732448,25.250135288976196,78.0,-7.037037037037035,23.086419753086417,3.0409053509771247,19,57,504,466,20,527,4000.0,3.7
0.13440364162688165,265.9,3.81276001060034,47.87027027027027,19.035537509448986,72.0,-7.385361552028225,13.611111111111112,2.607896926072938,7,40,359,326,12,370,4000.0,3.7
0.08882872894719544,309.4,2.5711319706763636,29.628504672897197,19.840342375593583,62.0,-8.194444444444445,18.095238095238088,3.705807591586516,40,51,384,373,13,428,4000.0,3.7
0.1430909507879157,416.5,5.769771772223583,50.638513513513516,19.860539228067218,78.0,-26.234567901234566,16.527777777777782,3.3029953760081563,30,50,558,538,0,592,4000.0,3.7
0.03903682970841974,117.0,1.0073686689720838,33.84567901234568,25.43767709512221,78.0,-10.555555555555562,22.09876543209877,4.4473085208171685,15,24,143,134,14,162,4000.0,3.7
0.04104753533380122,233.4,0.9141900647084892,15.976897689768977,19.61338560727251,64.0,-7.25979602791197,14.07407407407407,2.648930098399828,8,25,291,274,19,303,4000.0,3.7
0.13221880735200664,427.1,5.733491500669998,51.582897033158815,22.575565121245027,82.0,-10.451092117758789,23.018518518518515,3.0942264977360034,23,53,546,516,21,573,4000.0,3.7
0.18643853158888038,633.5,6.792395017723699,41.13301088270858,24.704632124961172,79.0,-15.586080586080591,14.187242798353912,2.7776889755059777,30,65,793,758,19,827,4000.0,3.7
0.1304656364418305,464.5,3.779761511298123,33.370370370370374,27.202233793584252,77.0,-11.17283950617283,16.527777777777768,3.1174462993273386,31,55,532,508,20,567,4000.0,3.7
0.024361266217723998,72.4,0.8474743665635327,39.32380952380952,5.872843692819773,51.0,-5.648148148148148,5.364758698092037,2.1797859921839677,1,15,100,86,0,105,4000.0,3.7
0.16218617448968517,447.0,4.462693980306307,39.05841924398626,25.890807842079756,77.0,-8.333333333333334,30.80246913580247,4.0246972920185184,29,70,549,508,13,582,4000.0,3.7
0.051801460132806114,188.0,2.649627688147378,39.76518218623482,26.989186374654903,70.0,-8.47234247234247,15.07936507936508,3.1121707137511776,9,15,234,228,22,247,4000.0,3.7
0.06193624884660044,306.9,2.627343225227201,16.765432098765434,13.82696426249427,46.0,-10.864197530864198,18.09523809523809,3.785338414959219,25,39,376,362,23,405,4000.0,3.7
0.21522571697808518,748.6,7.399975007266881,38.69989722507708,24.84007220666288,74.0,-10.868686868686867,22.283950617283953,3.1682689324452458,39,115,930,854,11,973,4000.0,3.7
0.088764370067751,202.2,2.5478320165411787,41.254416961130744,21.88053330048128,67.0,-9.62962962962962,23.121693121693124,3.9228585524568165,21,36,258,243,21,283,4000.0,3.7
0.04450193266652211,243.6,2.0529356459202575,35.20198675496689,26.350101263017034,70.0,-13.580246913580252,9.047619047619046,2.1180252868948175,3,18,295,280,22,302,4000.0,3.7
0.17483825291474386,475.4,6.422655282061779,50.19846153846154,28.47536708731563,87.0,-9.797178130511464,16.380952380952383,3.126391098007213,38,70,608,576,0,650,4000.0,3.7
0.03834051919889761,129.4,1.4740422435593592,37.74742268041237,19.69279920359889,64.0,-14.691358024691361,14.074074074074074,3.5549997968939535,7,14,183,176,13,194,4000.0,3.7
0.14364708667799098,477.7,4.033449947432267,35.30994152046784,15.20162147615793,57.0,-9.225071225071225,8.28584995251662,2.594161583173406,9,49,500,460,22,513,4000.0,3.7
0.07661265268821889,179.0,2.850395935892873,58.38827838827839,18.09298313074087,81.0,-9.872004357298472,12.191358024691354,3.288993035641124,17,31,252,238,18,273,4000.0,3.7
0.22336564250920543,800.8,6.9807437189609205,33.331541218637994,25.363922150570133,78.0,-15.938271604938274,17.222222222222218,3.568471218594844,79,183,1033,929,21,1116,4000.0,3.7
0.04725276676886434,193.5,2.1799633809927963,43.778225806451616,24.083256604150417,74.0,-6.34479717813051,11.84523809523811,2.5533825256559877,6,24,238,220,22,248,4000.0,3.7
0.060041533177866556,328.8,2.518653806077208,31.502673796791445,29.020723728058165,73.0,-16.69135802469137,16.527777777777775,3.2999095434409313,12,35,358,335,23,374,4000.0,3.7
0.07796996432193519,203.4,1.864877149777988,35.97348484848485,24.110551339787204,73.0,-10.246913580246913,16.084656084656086,3.758741123463534,18,40,242,220,21,264,4000.0,3.7
0.13994837414622716,378.0,3.4796218364589326,35.07066381156317,18.186248406515105,63.0,-4.576719576719576,7.777777777777771,1.4363433652959816,3,35,460,428,13,467,4000.0,3.7
0.14449825522103615,501.8,5.826032166922475,44.46214511041009,20.628573853136256,71.0,-10.430495430495432,8.042328042328046,2.288727733653049,6,35,624,595,23,634,4000.0,3.7
0.04309713885567762,170.5,2.1205069302417043,44.879629629629626,25.49919017139703,70.0,-16.574074074074076,12.063492063492063,3.394560363408492,8,10,204,202,22,216,4000.0,3.7
0.034575438025625946,145.6,2.540105870085558,48.48888888888889,22.485622691151214,69.0,-4.86008230452675,12.94238683127572,2.285003151555782,4,7,172,169,1,180,4000.0,3.7
0.34557909102411283,1275.2,8.877761856114674,28.35022742040286,22.91092361624793,72.0,-10.819304152637484,19.444444444444446,3.1211308514428286,76,148,1459,1387,16,1539,4000.0,3.7
0.13193665038894642,399.2,5.789432368999316,53.583333333333336,18.53109255844237,76.0,-6.609477124183005,18.095238095238095,2.461363872116858,10,50,538,498,19,552,4000.0,3.7
0.12123342287368313,431.5,3.8851910940248833,36.31357552581262,24.75762097203517,75.0,-8.96707818930041,16.084656084656086,2.55332251703178,12,52,507,467,21,523,4000.0,3.7
0.13136801098230058,429.5,5.42921795966317,49.0656660412758,24.874372387463694,78.0,-7.582716049382722,23.163580246913586,3.0008506383831652,21,50,508,479,0,533,4000.0,3.7
0.05516549516922765,178.5,1.466026423120802,35.45662100456621,22.80997869309738,63.0,-7.473765432098766,13.33333333333333,2.6517996173682037,8,26,207,189,12,219,4000.0,3.7
0.07698512865318305,265.6,2.0163990369733935,28.183976261127597,15.64454429777835,57.0,-6.512345679012345,13.30246913580247,2.9633918880812926,12,26,321,307,22,337,4000.0,3.7
0.08911125975336154,295.2,2.6322854450094675,36.093023255813954,26.93407973484133,70.0,-18.26010896186334,10.597643097643095,3.336725724036819,15,19,282,278,19,301,3500.0,2.7
0.621767854371202,1436.2,22.041057780629075,57.53061224489796,35.58061471375549,127.0,-20.88888888888889,18.518518518518523,2.7938635268566947,53,124,1609,1538,1,1666,3500.0,2.7
0.08150916923114063,241.7,3.215816729021883,50.694006309148264,22.018499027068664,69.0,-7.077441077441075,7.098765432098766,1.533217694973756,5,8,308,305,15,317,3500.0,2.7
0.44523126346585234,721.2,16.10816339882435,78.28971962616822,26.118984369280195,116.0,-10.80246913580247,8.651721897335932,2.0346205550732255,15,32,837,820,2,856,3500.0,2.7
0.13492025898878413,451.8,5.0204863725521465,43.225700164744644,23.714684672258894,83.0,-14.172839506172835,13.758648758648755,2.9048429831343636,29,38,574,565,13,607,3500.0,2.7
0.11793345290192594,356.9,4.441698493152869,47.7765726681128,21.272966463117072,67.0,-9.104938271604938,10.370370370370372,2.16874634610525,14,31,443,426,14,461,3500.0,2.7
0.1198375017846938,426.5,5.257671248589704,45.7655601659751,24.021841598886322,70.0,-12.065897065897063,10.347074856878777,2.6664552290269348,15,28,463,450,15,482,3500.0,2.7
0.029810584337015295,74.8,1.1642484436869243,56.76106194690266,19.614714928322126,75.0,-11.102693602693604,5.332157554379777,3.1644140259948577,1,1,108,108,15,113,3500.0,2.7
0.1587188376586801,584.4,4.457281186576129,53.86506024096386,20.775220013339034,83.0,-12.01038159371493,12.317950749323296,2.90989080359716,16,30,395,381,20,415,3500.0,2.7
0.08704658807354879,306.7,3.3277798209602785,46.16932907348243,28.494715297207797,71.0,-8.45659145735774,11.514917695473251,2.23968457325928,10,14,299,295,12,313,3500.0,2.7
0.1967159392323974,361.5,8.002700534342129,77.65302144249513,32.12774300718724,111.0,-11.58068783068783,14.537037037037043,2.9158383898272398,21,32,488,477,18,513,3500.0,2.7
0.2837393890081857,1130.8,11.20014303035429,38.00067069081154,21.606315869576484,75.0,-17.282347282347274,14.903776325344952,3.0232418120693927,77,110,1410,1377,12,1491,3500.0,2.7
0.08135563552745707,171.7,2.83301954664515,58.525345622119815,6.982819723580824,69.0,-3.5061728395061666,3.745791245791247,1.238718555645198,0,9,213,204,15,217,3500.0,2.7
0.5725791753955146,900.8,18.26786684074562,75.0635551142006,47.86461951862477,130.0,-14.274691358024688,10.496420790538439,2.2440004845498045,25,55,978,948,16,1007,3500.0,2.7
0.09094158265797668,287.0,2.8713912842945737,42.642276422764226,25.505369239068248,70.0,-8.564814814814813,16.530864197530864,3.0448307273328434,18,32,347,333,20,369,3500.0,2.7
0.023323016877276285,134.2,0.9586076862747226,31.37410071942446,29.132449506034774,69.0,-17.128005198180634,8.49763297131718,3.480403619829736,5,3,130,132,9,139,3000.0,3.1
0.028878088791168127,99.5,1.0083748952380862,41.33898305084746,28.187777050085934,77.0,-12.718253968253968,9.700176366843035,4.255742355832657,8,19,106,95,18,118,3000.0,3.1
0.022048426412182548,122.4,0.9983465884880429,37.00729927007299,26.135815056772916,67.0,-7.881172839506171,8.296590241034687,2.5995381069216017,4,15,129,118,9,137,3000.0,3.1
0.023181881062926596,136.1,0.9607628654626943,31.54074074074074,27.954056914062953,69.0,-8.753086419753084,6.694350254721772,2.570228512106828,4,6,127,125,9,135,3000.0,3.1
0.02025706070059675,105.3,0.974570731328856,33.41353383458647,21.66239858412284,72.0,-8.563352826510721,3.2147034252297426,2.366381567879194,0,3,129,126,23,133,3000.0,3.1
0.03707981790767528,234.3,1.0361556111846533,20.844961240310077,21.375810763481166,56.0,-12.379629629629628,6.961063627730297,2.7274038301612205,9,25,245,229,11,258,3000.0,3.1
0.025069230520173593,150.3,1.185336832817484,32.17391304347826,25.622393822931375,70.0,-11.494708994708988,5.05761316872428,3.032324573978272,1,11,156,146,12,161,3000.0,3.1
0.029578279574232376,161.0,1.0100997436741153,29.53846153846154,28.058824263457993,69.0,-9.000000000000002,9.350555036829547,2.8362438969639645,10,28,155,137,15,169,3000.0,3.1
0.020613647574509102,85.0,0.9952911012615244,42.574803149606296,23.839582825341964,75.0,-13.915343915343916,6.646825396825396,3.115649617092552,2,17,121,106,20,127,3000.0,3.1
0.028684517098892442,194.5,0.9758355644421612,21.33877551020408,21.17925849263281,64.0,-10.30864197530864,7.3640788224121545,2.4945741680563787,6,36,235,205,14,245,3000.0,3.1
0.022064627458448522,123.1,0.9935760231767031,32.297872340425535,24.04630790812091,66.0,-7.998755057578587,12.13991769547325,2.9275692219529406,3,13,134,124,13,141,3000.0,3.1
0.22958792134541994,1199.3,10.606750588052785,34.08491847826087,23.958302566250957,76.0,-15.502645502645501,7.52007252007252,2.313013480236464,13,133,1455,1335,13,1472,3000.0,3.1
0.0451641721468746,416.2,1.0849253987887348,9.301775147928995,14.354409357018747,66.0,-9.950617283950617,10.02541757443718,2.0383290265634586,8,26,495,477,16,507,3000.0,3.1
0.02402957369301619,139.4,1.0695242328031174,29.94943820224719,24.04968314904805,59.0,-9.301587301587299,9.950617283950619,3.1318456999784194,5,16,169,158,12,178,3000.0,3.1
0.022634086316385676,133.4,1.1452902317437472,36.34013605442177,31.123372840482155,73.0,-9.430199430199435,8.75076580339738,2.7335314000506243,5,7,138,136,19,147,3000.0,3.1
0.02401805001150714,113.2,1.3234312609802088,41.229729729729726,18.349255149795784,66.0,-8.85537918871252,4.5679012345679,2.351970410466612,0,23,144,121,21,148,3000.0,3.1
0.021318654121611297,131.4,0.9776168656203732,31.85034013605442,25.87148261884527,66.0,-5.460905349794239,4.421440073613987,1.9839371672457033,0,12,143,131,12,147,3000.0,3.1
0.02324874215558323,126.1,1.0044646232506595,31.015267175572518,28.065578351377315,67.0,-9.616650838873062,6.724358974358974,2.7068075293632883,3,16,124,111,10,131,3000.0,3.1
0.02134786146707664,78.9,1.1104647535428962,50.88288288288288,23.696850093223453,75.0,-8.712250712250716,7.237899274936311,3.447527373830346,7,24,100,83,11,111,3000.0,3.1
0.028777394619327802,174.7,1.135765946409008,27.055,24.83213947193775,62.0,-15.708406819517927,9.067742956631847,3.5198414388538546,9,15,187,181,13,200,3000.0,3.1
0.020959314568021078,97.8,0.9956159958786007,39.76724137931034,27.851268883316507,70.0,-8.746082621082623,7.442495126705654,2.8747035449406426,6,8,106,104,12,116,3000.0,3.1
0.029593211236507492,168.8,1.115270277586796,27.850515463917525,24.339850365092563,70.0,-9.070442992011627,7.043209876543213,2.6796447555925966,3,9,187,181,13,194,3000.0,3.1
0.042805400874551564,227.6,1.9010158882575234,33.07692307692308,26.60656155742636,71.0,-6.903133903133903,3.8844797178130492,1.6296440337883957,0,19,256,237,22,260,3000.0,3.1
0.027819261100141858,192.0,1.025134675856948,25.51578947368421,26.570805141759813,61.0,-12.314814814814818,8.743154181750675,2.6908869972047107,6,11,180,175,12,190,3000.0,3.1
0.03073337853213941,132.9,1.1196973869536169,31.98913043478261,16.327250723242273,56.0,-16.211934156378593,4.493827160493829,3.2990198133767743,0,32,180,148,12,184,3000.0,3.1
0.024351635154810668,107.9,1.077879511477942,34.68027210884354,16.512339261008883,71.0,-4.588844797178139,2.946887420571631,1.9084300036789787,0,25,143,118,21,147,3000.0,3.1
0.06427673794597476,628.6,1.1410944262456992,6.882265275707899,11.145824394275698,42.0,-5.840455840455841,12.666666666666663,1.5150327945517919,4,27,663,640,13,671,3000.0,3.1
0.015101285014749779,79.3,1.0245863529676364,45.5945945945946,11.196085662066634,58.0,-7.936507936507937,4.907407407407408,2.1652495648717873,0,0,107,107,20,111,3000.0,3.1
0.024509528873753017,147.3,1.1506317245859579,32.19496855345912,28.806530111347442,73.0,-13.197530864197537,6.241715399610136,3.122621869864175,4,6,151,149,12,159,3000.0,3.1
0.030379779861997108,191.9,1.0353747982512422,22.901785714285715,21.269342480019233,63.0,-11.162581699346404,6.246913580246914,2.8909750962527476,5,13,215,207,11,224,3000.0,3.1
0.02863540700390272,113.8,1.0712944322496774,33.744827586206895,25.790227291646524,73.0,-9.782254782254782,9.00664767331434,3.485037666940345,8,21,133,120,18,145,3000.0,3.1
0.01817935494868265,79.5,1.0063779186088913,46.78991596638655,20.44043597563991,65.0,-10.820105820105823,8.76984126984127,3.443352331799187,8,18,107,97,9,119,3000.0,3.1
0.02098120687841838,82.2,1.3746619006899363,57.12173913043478,10.282968226411334,69.0,-1.1309523809523923,4.144620811287498,1.08299462223003,0,14,111,97,1,115,3000.0,3.1
0.025854159048739618,81.8,0.982047171978274,43.81481481481482,20.011748020697514,70.0,-13.713200379867047,4.033374033374034,3.4010105474363606,0,8,104,96,18,108,3000.0,3.1
0.022208769731055,76.9,0.9635746276241351,43.907407407407405,18.116722814904854,64.0,-11.5761316872428,6.921957671957671,3.3430579885440785,3,15,101,89,18,108,3000.0,3.1
0.0636708693156291,225.9,3.019809568008552,48.647619047619045,23.964004702534062,77.0,-13.902505446623096,14.141948586393028,3.2691380123603246,16,18,295,293,21,315,3500.0,3.0
0.05612487411021544,242.9,2.9880787418367722,44.18852459016394,17.964652645306465,66.0,-11.666666666666664,18.64945753834643,3.0873072893132862,17,26,345,336,16,366,3500.0,3.0
0.3425177971688374,2021.1,7.217587333984897,20.161781285231115,27.468862223650515,75.0,-17.574955908289244,21.228956228956225,2.277850879047498,45,80,1725,1690,20,1774,3500.0,3.0
0.06294075921878957,187.6,2.937923367124818,57.42857142857143,19.799479968122558,79.0,-9.050925925925926,20.507122507122507,3.587294406740092,12,23,250,239,16,266,3500.0,3.0
0.05622934478125534,171.9,1.884485626158863,40.72680412371134,32.73812885497832,86.0,-9.245149911816576,15.31238309016087,3.6957311061216926,18,26,172,164,21,194,3500.0,3.0
0.19385084440480926,549.7,7.639715147906951,52.28698224852071,28.56981897410303,100.0,-14.065656565656568,23.00128883462217,3.4725449457248425,37,51,635,621,20,676,3500.0,3.0
0.07503909412975535,237.1,2.9650599777040716,43.792642140468224,19.014930888303088,70.0,-8.950617283950619,15.987654320987653,3.4390896787783585,21,24,274,271,16,299,3500.0,3.0
0.036862518712954304,155.8,0.3303413161446007,34.239263803680984,14.596141193009691,69.0,-6.683034044145155,8.222222222222223,2.2566321859022933,3,9,156,150,19,163,3500.0,3.0
0.3386922078437509,1811.9,8.117449336278836,20.37396937573616,34.934061377699,119.0,-10.427350427350426,14.951092117758785,2.110930127792908,43,57,1651,1637,19,1698,3500.0,3.0
0.0840251932315646,296.5,3.423398511128908,39.86548223350254,18.692358085182043,71.0,-14.51851851851851,15.590557590557593,3.1308751754349258,19,44,371,346,21,394,3500.0,3.0
0.02099330613718671,82.5,0.5425966784370394,29.384615384615383,26.167239464831944,64.0,-10.3030303030303,7.578483245149914,3.243278496701781,7,0,93,100,0,104,3500.0,3.0
0.2420749299801728,845.5,8.328819359633242,38.90171755725191,27.1509782999457,83.0,-11.224573780129338,19.01388888888889,3.0369521426296853,66,88,978,956,11,1048,3500.0,3.0
0.01942075657340309,109.2,0.29642660004399884,13.136363636363637,22.478318717013053,61.0,-8.86067019400353,19.0,3.18140844953099,2,2,104,104,17,110,3500.0,3.0
0.16088232235619376,873.1,5.214655507488321,21.493805309734512,16.354099191083183,58.0,-7.886904761904762,12.983539094650206,2.3374208996596333,28,65,1098,1061,20,1130,3500.0,3.0
0.14232324171476907,916.3,5.700275006112825,24.0,20.512693858169786,62.0,-12.301587301587302,20.785510785510784,2.625390522817023,44,71,1069,1042,20,1117,3500.0,3.0
0.03793838178405131,287.3,1.104271365657161,16.107954545454547,17.98431555719054,47.0,-12.5,17.86528286528286,2.579211284225613,11,18,337,330,2,352,3500.0,3.0
0.06085082598172933,324.3,1.7649194824056056,21.0725,17.52269545160574,55.0,-10.916666666666664,11.09053497942387,2.967083516648984,24,42,372,354,11,400,3500.0,3.0
0.053667351618620095,188.70000000000002,1.8786304319598173,39.587982832618025,26.84586001216589,75.0,-8.482207697893964,11.926739926739927,2.877666646823759,7,10,222,219,17,233,3500.0,3.0
0.15966456424394945,1044.6,4.63512124256609,18.213857998289136,20.14197330485225,65.0,-8.371399176954734,28.323232323232318,2.5079687507018233,32,53,1133,1112,22,1169,3500.0,3.0
0.13441053574069095,647.0,3.997647437397431,22.7816091954023,20.546113538827743,65.0,-13.51515151515151,12.443019943019943,2.66429353514524,36,36,743,743,20,783,3500.0,3.0
0.11824399247588932,532.5,4.23916262175427,30.037091988130562,21.13742175304188,73.0,-12.438271604938267,12.878306878306878,2.9981555172924614,39,42,631,628,20,674,3500.0,3.0
0.08052752904283482,270.4,2.8884340715499266,37.089080459770116,19.902372565454144,71.0,-29.470899470899468,13.600189933523266,4.159275908677282,19,36,325,308,21,348,3500.0,3.0
0.09108796377739846,352.6,3.3663504649979834,34.604026845637584,24.944553435168867,74.0,-9.215099715099715,18.09670781893004,3.51194808925634,32,47,411,396,18,447,3500.0,3.0
